,category,departure_date,departure_time,from_city,from_station,num_passengers,price,to_city,to_station,additional_luggage
1699,direct,2019-03-06,06:20,Philadelphia,10th and Filbert,1,25,Washington,Silver Spring Bus Stop,
1700,direct,2019-03-06,10:00,Philadelphia,10th and Filbert,1,28,Washington,Silver Spring Bus Stop,
1701,direct,2019-03-06,11:10,Philadelphia,10th and Filbert,1,28,Washington,Silver Spring Bus Stop,
1702,direct,2019-03-06,14:30,Philadelphia,10th and Filbert,1,29,Washington,Silver Spring Bus Stop,
1703,direct,2019-03-06,14:40,Philadelphia,10th and Filbert,1,29,Washington,Silver Spring Bus Stop,
1704,direct,2019-03-06,17:10,Philadelphia,10th and Filbert,1,28,Washington,Silver Spring Bus Stop,
1705,direct,2019-03-06,18:50,Philadelphia,10th and Filbert,1,28,Washington,Silver Spring Bus Stop,
1706,direct,2019-03-06,19:20,Philadelphia,10th and Filbert,1,28,Washington,Silver Spring Bus Stop,
1707,direct,2019-03-06,07:40,New York,Penn Station,1,21,Philadelphia,10th and Filbert,
1708,direct,2019-03-06,07:50,New York,Penn Station,1,24,Philadelphia,10th and Filbert,
1709,direct,2019-03-06,08:50,New York,Penn Station,1,21,Philadelphia,10th and Filbert,
1710,direct,2019-03-06,09:30,New York,Penn Station,1,21,Philadelphia,10th and Filbert,
1711,direct,2019-03-06,16:30,New York,Penn Station,1,23,Philadelphia,10th and Filbert,
1712,direct,2019-03-06,17:20,New York,Penn Station,1,23,Philadelphia,10th and Filbert,
1713,direct,2019-03-06,19:40,New York,Penn Station,1,20,Philadelphia,10th and Filbert,
1714,direct,2019-03-01,07:30,Seattle,Westlake Station,1,31,Portland,SW Arthur & 1st,
1715,direct,2019-03-01,09:00,Seattle,Westlake Station,1,29,Portland,SW Arthur & 1st,
1716,direct,2019-03-01,09:20,Seattle,Westlake Station,1,27,Portland,SW Arthur & 1st,
1717,direct,2019-03-01,09:30,Seattle,Westlake Station,1,34,Portland,SW Arthur & 1st,
1718,direct,2019-03-01,09:50,Seattle,Westlake Station,1,35,Portland,SW Arthur & 1st,
1719,direct,2019-03-01,12:10,Seattle,Westlake Station,1,26,Portland,SW Arthur & 1st,
1720,direct,2019-03-01,12:20,Seattle,Westlake Station,1,27,Portland,SW Arthur & 1st,
1721,direct,2019-03-01,18:30,Seattle,Westlake Station,1,27,Portland,SW Arthur & 1st,
1722,direct,2019-03-07,06:20,Philadelphia,10th and Filbert,3,28,Washington,Silver Spring Bus Stop,
1723,direct,2019-03-07,10:00,Philadelphia,10th and Filbert,3,28,Washington,Silver Spring Bus Stop,
1724,direct,2019-03-07,11:10,Philadelphia,10th and Filbert,3,28,Washington,Silver Spring Bus Stop,
1725,direct,2019-03-07,14:30,Philadelphia,10th and Filbert,3,30,Washington,Silver Spring Bus Stop,
1726,direct,2019-03-07,14:40,Philadelphia,10th and Filbert,3,29,Washington,Silver Spring Bus Stop,
1727,direct,2019-03-07,17:10,Philadelphia,10th and Filbert,3,28,Washington,Silver Spring Bus Stop,
1728,direct,2019-03-07,18:50,Philadelphia,10th and Filbert,3,26,Washington,Silver Spring Bus Stop,
1729,direct,2019-03-07,19:20,Philadelphia,10th and Filbert,3,29,Washington,Silver Spring Bus Stop,
1730,direct,2019-03-10,06:10,Seattle,Westlake Station,1,27,Vancouver,Pacific Central Station,
1731,direct,2019-03-10,07:20,Seattle,Westlake Station,1,27,Vancouver,Pacific Central Station,
1732,direct,2019-03-10,08:00,Seattle,Westlake Station,1,24,Vancouver,Pacific Central Station,
1733,direct,2019-03-10,08:50,Seattle,Westlake Station,1,22,Vancouver,Pacific Central Station,
1734,direct,2019-03-10,11:10,Seattle,Westlake Station,1,25,Vancouver,Pacific Central Station,
1735,direct,2019-03-10,12:00,Seattle,Westlake Station,1,28,Vancouver,Pacific Central Station,
1736,direct,2019-03-10,12:20,Seattle,Westlake Station,1,28,Vancouver,Pacific Central Station,
1737,direct,2019-03-10,15:20,Seattle,Westlake Station,1,27,Vancouver,Pacific Central Station,
1738,direct,2019-03-10,18:10,Seattle,Westlake Station,1,29,Vancouver,Pacific Central Station,
1739,direct,2019-03-10,18:20,Seattle,Westlake Station,1,31,Vancouver,Pacific Central Station,
1740,direct,2019-03-02,06:20,Washington,Silver Spring Bus Stop,4,34,New York,Penn Station,
1741,direct,2019-03-02,12:10,Washington,Silver Spring Bus Stop,4,38,New York,Penn Station,
1742,direct,2019-03-02,13:30,Washington,Silver Spring Bus Stop,4,30,New York,Penn Station,
1743,direct,2019-03-02,15:50,Washington,Silver Spring Bus Stop,4,35,New York,Penn Station,
1744,direct,2019-03-02,17:00,Washington,Silver Spring Bus Stop,4,39,New York,Penn Station,
1745,direct,2019-03-02,18:10,Washington,Silver Spring Bus Stop,4,36,New York,Penn Station,
1746,direct,2019-03-02,19:10,Washington,Silver Spring Bus Stop,4,36,New York,Penn Station,
1747,direct,2019-03-02,07:40,New York,Penn Station,1,23,Philadelphia,10th and Filbert,
1748,direct,2019-03-02,07:50,New York,Penn Station,1,20,Philadelphia,10th and Filbert,
1749,direct,2019-03-02,08:50,New York,Penn Station,1,27,Philadelphia,10th and Filbert,
1750,direct,2019-03-02,09:30,New York,Penn Station,1,22,Philadelphia,10th and Filbert,
1751,direct,2019-03-02,16:30,New York,Penn Station,1,22,Philadelphia,10th and Filbert,
1752,direct,2019-03-02,17:20,New York,Penn Station,1,17,Philadelphia,10th and Filbert,
1753,direct,2019-03-02,19:40,New York,Penn Station,1,26,Philadelphia,10th and Filbert,
1754,direct,2019-03-05,06:20,Washington,Silver Spring Bus Stop,1,38,New York,Penn Station,
1755,direct,2019-03-05,12:10,Washington,Silver Spring Bus Stop,1,33,New York,Penn Station,
1756,direct,2019-03-05,13:30,Washington,Silver Spring Bus Stop,1,37,New York,Penn Station,
1757,direct,2019-03-05,15:50,Washington,Silver Spring Bus Stop,1,40,New York,Penn Station,
1758,direct,2019-03-05,17:00,Washington,Silver Spring Bus Stop,1,38,New York,Penn Station,
1759,direct,2019-03-05,18:10,Washington,Silver Spring Bus Stop,1,37,New York,Penn Station,
1760,direct,2019-03-05,19:10,Washington,Silver Spring Bus Stop,1,40,New York,Penn Station,
1761,direct,2019-03-03,07:40,Vancouver,Pacific Central Station,1,30,Seattle,Westlake Station,
1762,direct,2019-03-03,09:10,Vancouver,Pacific Central Station,1,29,Seattle,Westlake Station,
1763,direct,2019-03-03,13:10,Vancouver,Pacific Central Station,1,28,Seattle,Westlake Station,
1764,direct,2019-03-03,13:40,Vancouver,Pacific Central Station,1,29,Seattle,Westlake Station,
1765,direct,2019-03-03,15:00,Vancouver,Pacific Central Station,1,31,Seattle,Westlake Station,
1766,direct,2019-03-03,15:20,Vancouver,Pacific Central Station,1,28,Seattle,Westlake Station,
1767,direct,2019-03-03,15:40,Vancouver,Pacific Central Station,1,24,Seattle,Westlake Station,
1768,direct,2019-03-03,16:10,Vancouver,Pacific Central Station,1,25,Seattle,Westlake Station,
1769,direct,2019-03-03,17:40,Vancouver,Pacific Central Station,1,27,Seattle,Westlake Station,
1770,direct,2019-03-03,18:20,Vancouver,Pacific Central Station,1,29,Seattle,Westlake Station,
1771,direct,2019-03-09,07:40,New York,Penn Station,1,21,Philadelphia,10th and Filbert,
1772,direct,2019-03-09,07:50,New York,Penn Station,1,23,Philadelphia,10th and Filbert,
1773,direct,2019-03-09,08:50,New York,Penn Station,1,17,Philadelphia,10th and Filbert,
1774,direct,2019-03-09,09:30,New York,Penn Station,1,23,Philadelphia,10th and Filbert,
1775,direct,2019-03-09,16:30,New York,Penn Station,1,22,Philadelphia,10th and Filbert,
1776,direct,2019-03-09,17:20,New York,Penn Station,1,20,Philadelphia,10th and Filbert,
1777,direct,2019-03-09,19:40,New York,Penn Station,1,21,Philadelphia,10th and Filbert,
1778,direct,2019-03-02,06:30,San Diego,El Cajon Bus Stop,2,49,San Francisco,Transbay Terminal,
1779,direct,2019-03-02,07:20,San Diego,El Cajon Bus Stop,2,53,San Francisco,Transbay Terminal,
1780,direct,2019-03-02,09:10,San Diego,El Cajon Bus Stop,2,53,San Francisco,Transbay Terminal,
1781,direct,2019-03-02,10:30,San Diego,El Cajon Bus Stop,2,52,San Francisco,Transbay Terminal,
1782,direct,2019-03-02,13:20,San Diego,El Cajon Bus Stop,2,59,San Francisco,Transbay Terminal,
1783,direct,2019-03-02,14:50,San Diego,El Cajon Bus Stop,2,55,San Francisco,Transbay Terminal,
1784,direct,2019-03-05,07:30,San Francisco,Transbay Terminal,1,42,Los Angeles,North Hollywood Station,
1785,direct,2019-03-05,07:50,San Francisco,Transbay Terminal,1,50,Los Angeles,North Hollywood Station,
1786,direct,2019-03-05,11:20,San Francisco,Transbay Terminal,1,51,Los Angeles,North Hollywood Station,
1787,direct,2019-03-05,12:20,San Francisco,Transbay Terminal,1,46,Los Angeles,North Hollywood Station,
1788,direct,2019-03-05,13:40,San Francisco,Transbay Terminal,1,45,Los Angeles,North Hollywood Station,
1789,direct,2019-03-05,15:20,San Francisco,Transbay Terminal,1,46,Los Angeles,North Hollywood Station,
1790,direct,2019-03-05,15:30,San Francisco,Transbay Terminal,1,50,Los Angeles,North Hollywood Station,
1791,direct,2019-03-05,18:20,San Francisco,Transbay Terminal,1,45,Los Angeles,North Hollywood Station,
1792,direct,2019-03-05,18:50,San Francisco,Transbay Terminal,1,50,Los Angeles,North Hollywood Station,
1793,direct,2019-03-03,08:30,Washington,Silver Spring Bus Stop,1,29,Philadelphia,10th and Filbert,
1794,direct,2019-03-03,11:30,Washington,Silver Spring Bus Stop,1,27,Philadelphia,10th and Filbert,
1795,direct,2019-03-03,12:40,Washington,Silver Spring Bus Stop,1,27,Philadelphia,10th and Filbert,
1796,direct,2019-03-03,13:20,Washington,Silver Spring Bus Stop,1,31,Philadelphia,10th and Filbert,
1797,direct,2019-03-03,14:30,Washington,Silver Spring Bus Stop,1,30,Philadelphia,10th and Filbert,
1798,direct,2019-03-03,17:00,Washington,Silver Spring Bus Stop,1,32,Philadelphia,10th and Filbert,
1799,direct,2019-03-03,17:10,Washington,Silver Spring Bus Stop,1,34,Philadelphia,10th and Filbert,
1800,direct,2019-03-05,09:00,Philadelphia,10th and Filbert,3,23,New York,Penn Station,
1801,direct,2019-03-05,10:10,Philadelphia,10th and Filbert,3,23,New York,Penn Station,
1802,direct,2019-03-05,12:30,Philadelphia,10th and Filbert,3,22,New York,Penn Station,
1803,direct,2019-03-05,13:10,Philadelphia,10th and Filbert,3,22,New York,Penn Station,
1804,direct,2019-03-05,13:50,Philadelphia,10th and Filbert,3,22,New York,Penn Station,
1805,direct,2019-03-05,18:00,Philadelphia,10th and Filbert,3,21,New York,Penn Station,
1806,direct,2019-03-08,06:10,Seattle,Westlake Station,1,27,Vancouver,Pacific Central Station,
1807,direct,2019-03-08,07:20,Seattle,Westlake Station,1,29,Vancouver,Pacific Central Station,
1808,direct,2019-03-08,08:00,Seattle,Westlake Station,1,28,Vancouver,Pacific Central Station,
1809,direct,2019-03-08,08:50,Seattle,Westlake Station,1,25,Vancouver,Pacific Central Station,
1810,direct,2019-03-08,11:10,Seattle,Westlake Station,1,29,Vancouver,Pacific Central Station,
1811,direct,2019-03-08,12:00,Seattle,Westlake Station,1,28,Vancouver,Pacific Central Station,
1812,direct,2019-03-08,12:20,Seattle,Westlake Station,1,29,Vancouver,Pacific Central Station,
1813,direct,2019-03-08,15:20,Seattle,Westlake Station,1,26,Vancouver,Pacific Central Station,
1814,direct,2019-03-08,18:10,Seattle,Westlake Station,1,27,Vancouver,Pacific Central Station,
1815,direct,2019-03-08,18:20,Seattle,Westlake Station,1,26,Vancouver,Pacific Central Station,
1816,direct,2019-03-05,09:00,Philadelphia,10th and Filbert,1,23,New York,Penn Station,
1817,direct,2019-03-05,10:10,Philadelphia,10th and Filbert,1,23,New York,Penn Station,
1818,direct,2019-03-05,12:30,Philadelphia,10th and Filbert,1,22,New York,Penn Station,
1819,direct,2019-03-05,13:10,Philadelphia,10th and Filbert,1,22,New York,Penn Station,
1820,direct,2019-03-05,13:50,Philadelphia,10th and Filbert,1,22,New York,Penn Station,
1821,direct,2019-03-05,18:00,Philadelphia,10th and Filbert,1,21,New York,Penn Station,
1822,direct,2019-03-05,07:40,New York,Penn Station,1,22,Philadelphia,10th and Filbert,
1823,direct,2019-03-05,07:50,New York,Penn Station,1,20,Philadelphia,10th and Filbert,
1824,direct,2019-03-05,08:50,New York,Penn Station,1,24,Philadelphia,10th and Filbert,
1825,direct,2019-03-05,09:30,New York,Penn Station,1,23,Philadelphia,10th and Filbert,
1826,direct,2019-03-05,16:30,New York,Penn Station,1,23,Philadelphia,10th and Filbert,
1827,direct,2019-03-05,17:20,New York,Penn Station,1,21,Philadelphia,10th and Filbert,
1828,direct,2019-03-05,19:40,New York,Penn Station,1,24,Philadelphia,10th and Filbert,
1829,direct,2019-03-05,07:40,New York,Penn Station,3,22,Philadelphia,10th and Filbert,
1830,direct,2019-03-05,07:50,New York,Penn Station,3,20,Philadelphia,10th and Filbert,
1831,direct,2019-03-05,08:50,New York,Penn Station,3,24,Philadelphia,10th and Filbert,
1832,direct,2019-03-05,09:30,New York,Penn Station,3,23,Philadelphia,10th and Filbert,
1833,direct,2019-03-05,16:30,New York,Penn Station,3,23,Philadelphia,10th and Filbert,
1834,direct,2019-03-05,17:20,New York,Penn Station,3,21,Philadelphia,10th and Filbert,
1835,direct,2019-03-01,09:10,San Diego,El Cajon Bus Stop,1,24,Los Angeles,North Hollywood Station,
1836,direct,2019-03-01,09:20,San Diego,El Cajon Bus Stop,1,24,Los Angeles,North Hollywood Station,
1837,direct,2019-03-01,14:20,San Diego,El Cajon Bus Stop,1,24,Los Angeles,North Hollywood Station,
1838,direct,2019-03-01,16:00,San Diego,El Cajon Bus Stop,1,29,Los Angeles,North Hollywood Station,
1839,direct,2019-03-01,16:10,San Diego,El Cajon Bus Stop,1,27,Los Angeles,North Hollywood Station,
1840,direct,2019-03-01,16:40,San Diego,El Cajon Bus Stop,1,23,Los Angeles,North Hollywood Station,
1841,direct,2019-03-01,17:10,San Diego,El Cajon Bus Stop,1,26,Los Angeles,North Hollywood Station,
1842,direct,2019-03-01,17:20,San Diego,El Cajon Bus Stop,1,27,Los Angeles,North Hollywood Station,
1843,direct,2019-03-01,17:30,San Diego,El Cajon Bus Stop,1,29,Los Angeles,North Hollywood Station,
1844,direct,2019-03-01,18:10,San Diego,El Cajon Bus Stop,1,25,Los Angeles,North Hollywood Station,
1845,direct,2019-03-04,09:10,San Diego,El Cajon Bus Stop,4,27,Los Angeles,North Hollywood Station,
1846,direct,2019-03-04,09:20,San Diego,El Cajon Bus Stop,4,25,Los Angeles,North Hollywood Station,
1847,direct,2019-03-04,14:20,San Diego,El Cajon Bus Stop,4,28,Los Angeles,North Hollywood Station,
1848,direct,2019-03-04,16:00,San Diego,El Cajon Bus Stop,4,28,Los Angeles,North Hollywood Station,
1849,direct,2019-03-04,16:10,San Diego,El Cajon Bus Stop,4,23,Los Angeles,North Hollywood Station,
1850,direct,2019-03-04,16:40,San Diego,El Cajon Bus Stop,4,22,Los Angeles,North Hollywood Station,
1851,direct,2019-03-04,17:10,San Diego,El Cajon Bus Stop,4,24,Los Angeles,North Hollywood Station,
1852,direct,2019-03-04,17:20,San Diego,El Cajon Bus Stop,4,25,Los Angeles,North Hollywood Station,
1853,direct,2019-03-04,17:30,San Diego,El Cajon Bus Stop,4,25,Los Angeles,North Hollywood Station,
1854,direct,2019-03-04,18:10,San Diego,El Cajon Bus Stop,4,27,Los Angeles,North Hollywood Station,
1855,direct,2019-03-01,06:40,Las Vegas,Union Plaza,1,56,San Francisco,Transbay Terminal,
1856,direct,2019-03-01,11:30,Las Vegas,Union Plaza,1,52,San Francisco,Transbay Terminal,
1857,direct,2019-03-01,12:30,Las Vegas,Union Plaza,1,51,San Francisco,Transbay Terminal,
1858,direct,2019-03-01,13:00,Las Vegas,Union Plaza,1,47,San Francisco,Transbay Terminal,
1859,direct,2019-03-01,17:30,Las Vegas,Union Plaza,1,53,San Francisco,Transbay Terminal,
1860,direct,2019-03-01,18:50,Las Vegas,Union Plaza,1,50,San Francisco,Transbay Terminal,
1861,direct,2019-03-01,19:20,Las Vegas,Union Plaza,1,53,San Francisco,Transbay Terminal,
1862,direct,2019-03-01,06:40,Las Vegas,Union Plaza,2,56,San Francisco,Transbay Terminal,
1863,direct,2019-03-01,11:30,Las Vegas,Union Plaza,2,52,San Francisco,Transbay Terminal,
1864,direct,2019-03-01,12:30,Las Vegas,Union Plaza,2,51,San Francisco,Transbay Terminal,
1865,direct,2019-03-01,13:00,Las Vegas,Union Plaza,2,47,San Francisco,Transbay Terminal,
1866,direct,2019-03-01,17:30,Las Vegas,Union Plaza,2,53,San Francisco,Transbay Terminal,
1867,direct,2019-03-03,08:30,Washington,Silver Spring Bus Stop,3,29,Philadelphia,10th and Filbert,
1868,direct,2019-03-03,11:30,Washington,Silver Spring Bus Stop,3,27,Philadelphia,10th and Filbert,
1869,direct,2019-03-03,12:40,Washington,Silver Spring Bus Stop,3,27,Philadelphia,10th and Filbert,
1870,direct,2019-03-03,13:20,Washington,Silver Spring Bus Stop,3,31,Philadelphia,10th and Filbert,
1871,direct,2019-03-03,14:30,Washington,Silver Spring Bus Stop,3,30,Philadelphia,10th and Filbert,
1872,direct,2019-03-03,17:00,Washington,Silver Spring Bus Stop,3,32,Philadelphia,10th and Filbert,
1873,direct,2019-03-03,17:10,Washington,Silver Spring Bus Stop,3,34,Philadelphia,10th and Filbert,
1874,direct,2019-03-04,06:30,San Diego,El Cajon Bus Stop,3,61,San Francisco,Transbay Terminal,
1875,direct,2019-03-04,07:20,San Diego,El Cajon Bus Stop,3,55,San Francisco,Transbay Terminal,
1876,direct,2019-03-04,09:10,San Diego,El Cajon Bus Stop,3,53,San Francisco,Transbay Terminal,
1877,direct,2019-03-04,10:30,San Diego,El Cajon Bus Stop,3,54,San Francisco,Transbay Terminal,
1878,direct,2019-03-04,13:20,San Diego,El Cajon Bus Stop,3,53,San Francisco,Transbay Terminal,
1879,direct,2019-03-04,14:50,San Diego,El Cajon Bus Stop,3,55,San Francisco,Transbay Terminal,
1880,direct,2019-03-04,06:30,San Diego,El Cajon Bus Stop,2,61,San Francisco,Transbay Terminal,
1881,direct,2019-03-04,07:20,San Diego,El Cajon Bus Stop,2,55,San Francisco,Transbay Terminal,
1882,direct,2019-03-04,09:10,San Diego,El Cajon Bus Stop,2,53,San Francisco,Transbay Terminal,
1883,direct,2019-03-04,10:30,San Diego,El Cajon Bus Stop,2,54,San Francisco,Transbay Terminal,
1884,direct,2019-03-01,07:10,Portland,SW Arthur & 1st,1,36,Vancouver,Pacific Central Station,
1885,direct,2019-03-01,07:20,Portland,SW Arthur & 1st,1,46,Vancouver,Pacific Central Station,
1886,direct,2019-03-01,07:50,Portland,SW Arthur & 1st,1,38,Vancouver,Pacific Central Station,
1887,direct,2019-03-01,08:30,Portland,SW Arthur & 1st,1,41,Vancouver,Pacific Central Station,
1888,direct,2019-03-01,10:00,Portland,SW Arthur & 1st,1,44,Vancouver,Pacific Central Station,
1889,direct,2019-03-01,10:10,Portland,SW Arthur & 1st,1,37,Vancouver,Pacific Central Station,
1890,direct,2019-03-01,19:40,Portland,SW Arthur & 1st,1,41,Vancouver,Pacific Central Station,
1891,direct,2019-03-09,08:30,Washington,Silver Spring Bus Stop,1,30,Philadelphia,10th and Filbert,
1892,direct,2019-03-09,11:30,Washington,Silver Spring Bus Stop,1,28,Philadelphia,10th and Filbert,
1893,direct,2019-03-09,12:40,Washington,Silver Spring Bus Stop,1,29,Philadelphia,10th and Filbert,
1894,direct,2019-03-09,13:20,Washington,Silver Spring Bus Stop,1,25,Philadelphia,10th and Filbert,
1895,direct,2019-03-09,14:30,Washington,Silver Spring Bus Stop,1,27,Philadelphia,10th and Filbert,
1896,direct,2019-03-09,17:00,Washington,Silver Spring Bus Stop,1,32,Philadelphia,10th and Filbert,
1897,direct,2019-03-09,17:10,Washington,Silver Spring Bus Stop,1,28,Philadelphia,10th and Filbert,
1898,direct,2019-03-06,07:30,San Francisco,Transbay Terminal,4,51,Los Angeles,North Hollywood Station,
1899,direct,2019-03-06,07:50,San Francisco,Transbay Terminal,4,48,Los Angeles,North Hollywood Station,
1900,direct,2019-03-06,11:20,San Francisco,Transbay Terminal,4,49,Los Angeles,North Hollywood Station,
1901,direct,2019-03-06,12:20,San Francisco,Transbay Terminal,4,45,Los Angeles,North Hollywood Station,
1902,direct,2019-03-06,13:40,San Francisco,Transbay Terminal,4,43,Los Angeles,North Hollywood Station,
1903,direct,2019-03-06,15:20,San Francisco,Transbay Terminal,4,51,Los Angeles,North Hollywood Station,
1904,direct,2019-03-06,15:30,San Francisco,Transbay Terminal,4,51,Los Angeles,North Hollywood Station,
1905,direct,2019-03-06,18:20,San Francisco,Transbay Terminal,4,47,Los Angeles,North Hollywood Station,
1906,direct,2019-03-06,18:50,San Francisco,Transbay Terminal,4,54,Los Angeles,North Hollywood Station,
1907,direct,2019-03-09,06:10,Seattle,Westlake Station,1,30,Vancouver,Pacific Central Station,
1908,direct,2019-03-09,07:20,Seattle,Westlake Station,1,33,Vancouver,Pacific Central Station,
1909,direct,2019-03-09,08:00,Seattle,Westlake Station,1,30,Vancouver,Pacific Central Station,
1910,direct,2019-03-09,08:50,Seattle,Westlake Station,1,27,Vancouver,Pacific Central Station,
1911,direct,2019-03-09,11:10,Seattle,Westlake Station,1,26,Vancouver,Pacific Central Station,
1912,direct,2019-03-09,12:00,Seattle,Westlake Station,1,29,Vancouver,Pacific Central Station,
1913,direct,2019-03-09,12:20,Seattle,Westlake Station,1,23,Vancouver,Pacific Central Station,
1914,direct,2019-03-09,15:20,Seattle,Westlake Station,1,29,Vancouver,Pacific Central Station,
1915,direct,2019-03-09,18:10,Seattle,Westlake Station,1,29,Vancouver,Pacific Central Station,
1916,direct,2019-03-09,18:20,Seattle,Westlake Station,1,28,Vancouver,Pacific Central Station,
1917,direct,2019-03-12,06:10,Seattle,Westlake Station,1,27,Vancouver,Pacific Central Station,
1918,direct,2019-03-12,07:20,Seattle,Westlake Station,1,25,Vancouver,Pacific Central Station,
1919,direct,2019-03-12,08:00,Seattle,Westlake Station,1,27,Vancouver,Pacific Central Station,
1920,direct,2019-03-12,08:50,Seattle,Westlake Station,1,27,Vancouver,Pacific Central Station,
1921,direct,2019-03-12,11:10,Seattle,Westlake Station,1,27,Vancouver,Pacific Central Station,
1922,direct,2019-03-12,12:00,Seattle,Westlake Station,1,27,Vancouver,Pacific Central Station,
1923,direct,2019-03-12,12:20,Seattle,Westlake Station,1,25,Vancouver,Pacific Central Station,
1924,direct,2019-03-12,15:20,Seattle,Westlake Station,1,25,Vancouver,Pacific Central Station,
1925,direct,2019-03-12,18:10,Seattle,Westlake Station,1,29,Vancouver,Pacific Central Station,
1926,direct,2019-03-12,18:20,Seattle,Westlake Station,1,31,Vancouver,Pacific Central Station,
1927,direct,2019-03-04,06:00,Las Vegas,Union Plaza,4,38,Los Angeles,North Hollywood Station,
1928,direct,2019-03-04,14:30,Las Vegas,Union Plaza,4,38,Los Angeles,North Hollywood Station,
1929,direct,2019-03-04,14:40,Las Vegas,Union Plaza,4,38,Los Angeles,North Hollywood Station,
1930,direct,2019-03-04,16:50,Las Vegas,Union Plaza,4,35,Los Angeles,North Hollywood Station,
1931,direct,2019-03-03,09:00,Philadelphia,10th and Filbert,1,25,New York,Penn Station,
1932,direct,2019-03-03,10:10,Philadelphia,10th and Filbert,1,22,New York,Penn Station,
1933,direct,2019-03-03,12:30,Philadelphia,10th and Filbert,1,19,New York,Penn Station,
1934,direct,2019-03-03,13:10,Philadelphia,10th and Filbert,1,20,New York,Penn Station,
1935,direct,2019-03-03,13:50,Philadelphia,10th and Filbert,1,23,New York,Penn Station,
1936,direct,2019-03-03,18:00,Philadelphia,10th and Filbert,1,22,New York,Penn Station,
1937,direct,2019-03-01,09:00,Philadelphia,10th and Filbert,2,23,New York,Penn Station,
1938,direct,2019-03-01,10:10,Philadelphia,10th and Filbert,2,21,New York,Penn Station,
1939,direct,2019-03-01,12:30,Philadelphia,10th and Filbert,2,21,New York,Penn Station,
1940,direct,2019-03-01,13:10,Philadelphia,10th and Filbert,2,26,New York,Penn Station,
1941,direct,2019-03-01,13:50,Philadelphia,10th and Filbert,2,23,New York,Penn Station,
1942,direct,2019-03-01,18:00,Philadelphia,10th and Filbert,2,23,New York,Penn Station,
1943,direct,2019-03-02,06:40,Los Angeles,North Hollywood Station,4,47,San Francisco,Transbay Terminal,
1944,direct,2019-03-02,07:30,Los Angeles,North Hollywood Station,4,58,San Francisco,Transbay Terminal,
1945,direct,2019-03-02,08:40,Los Angeles,North Hollywood Station,4,45,San Francisco,Transbay Terminal,
1946,direct,2019-03-02,09:00,Los Angeles,North Hollywood Station,4,41,San Francisco,Transbay Terminal,
1947,direct,2019-03-02,10:40,Los Angeles,North Hollywood Station,4,45,San Francisco,Transbay Terminal,
1948,direct,2019-03-02,11:40,Los Angeles,North Hollywood Station,4,49,San Francisco,Transbay Terminal,
1949,direct,2019-03-02,13:00,Los Angeles,North Hollywood Station,4,47,San Francisco,Transbay Terminal,
1950,direct,2019-03-02,13:10,Los Angeles,North Hollywood Station,4,50,San Francisco,Transbay Terminal,
1951,direct,2019-03-02,17:50,Los Angeles,North Hollywood Station,4,38,San Francisco,Transbay Terminal,
1952,direct,2019-03-02,18:00,Los Angeles,North Hollywood Station,4,45,San Francisco,Transbay Terminal,
1953,direct,2019-03-07,07:40,Vancouver,Pacific Central Station,4,25,Seattle,Westlake Station,
1954,direct,2019-03-07,09:10,Vancouver,Pacific Central Station,4,30,Seattle,Westlake Station,
1955,direct,2019-03-07,13:10,Vancouver,Pacific Central Station,4,29,Seattle,Westlake Station,
1956,direct,2019-03-07,13:40,Vancouver,Pacific Central Station,4,28,Seattle,Westlake Station,
1957,direct,2019-03-07,15:00,Vancouver,Pacific Central Station,4,33,Seattle,Westlake Station,
1958,direct,2019-03-07,15:20,Vancouver,Pacific Central Station,4,25,Seattle,Westlake Station,
1959,direct,2019-03-07,15:40,Vancouver,Pacific Central Station,4,24,Seattle,Westlake Station,
1960,direct,2019-03-07,16:10,Vancouver,Pacific Central Station,4,27,Seattle,Westlake Station,
1961,direct,2019-03-07,17:40,Vancouver,Pacific Central Station,4,30,Seattle,Westlake Station,
1962,direct,2019-03-07,18:20,Vancouver,Pacific Central Station,4,24,Seattle,Westlake Station,
1963,direct,2019-03-07,08:30,Washington,Silver Spring Bus Stop,1,28,Philadelphia,10th and Filbert,
1964,direct,2019-03-07,11:30,Washington,Silver Spring Bus Stop,1,32,Philadelphia,10th and Filbert,
1965,direct,2019-03-07,12:40,Washington,Silver Spring Bus Stop,1,30,Philadelphia,10th and Filbert,
1966,direct,2019-03-07,13:20,Washington,Silver Spring Bus Stop,1,28,Philadelphia,10th and Filbert,
1967,direct,2019-03-07,14:30,Washington,Silver Spring Bus Stop,1,27,Philadelphia,10th and Filbert,
1968,direct,2019-03-07,17:00,Washington,Silver Spring Bus Stop,1,28,Philadelphia,10th and Filbert,
1969,direct,2019-03-07,17:10,Washington,Silver Spring Bus Stop,1,27,Philadelphia,10th and Filbert,
1970,direct,2019-03-04,07:40,New York,Penn Station,1,23,Philadelphia,10th and Filbert,
1971,direct,2019-03-04,07:50,New York,Penn Station,1,24,Philadelphia,10th and Filbert,
1972,direct,2019-03-04,08:50,New York,Penn Station,1,22,Philadelphia,10th and Filbert,
1973,direct,2019-03-04,09:30,New York,Penn Station,1,19,Philadelphia,10th and Filbert,
1974,direct,2019-03-04,16:30,New York,Penn Station,1,22,Philadelphia,10th and Filbert,
1975,direct,2019-03-04,17:20,New York,Penn Station,1,21,Philadelphia,10th and Filbert,
